gender,race,age,Calendar Year,Attrition,hire_date
0,1,3,2015,0,1356879600
0,1,3,2016,0,1356879600
0,1,3,2017,0,1356879600
0,1,3,2018,0,1356879600
1,1,4,2013,0,1356879600
1,1,4,2014,0,1356879600
1,1,4,2015,0,1356879600
1,1,4,2016,0,1356879600
1,1,4,2017,0,1356879600
1,1,4,2018,0,1356879600
1,1,5,2013,1,1356879600
1,1,5,2014,1,1356879600
1,1,5,2015,1,1356879600
1,1,5,2016,1,1356879600
1,1,5,2017,1,1356879600
0,1,3,2013,0,1356879600
0,1,3,2014,0,1356879600
0,1,3,2015,0,1356879600
0,1,3,2016,0,1356879600
0,1,3,2017,0,1356879600
0,1,3,2018,0,1356879600
0,1,2,2015,1,1356879600
0,1,2,2016,1,1356879600
0,1,2,2015,0,1356879600
0,1,3,2016,0,1356879600
0,1,3,2017,0,1356879600
0,1,3,2018,0,1356879600
0,1,2,2013,1,1356879600
0,1,3,2014,1,1356879600
0,1,3,2015,1,1356879600
0,1,3,2016,1,1356879600
0,1,3,2017,1,1356879600
1,1,2,2013,0,1356879600
1,1,2,2014,0,1356879600
1,1,2,2015,0,1356879600
1,1,2,2016,0,1356879600
1,1,2,2017,0,1356879600
1,1,3,2018,0,1356879600
0,1,4,2013,0,1356879600
0,1,4,2014,0,1356879600
0,1,4,2015,0,1356879600
0,1,4,2016,0,1356879600
0,1,4,2017,0,1356879600
0,1,4,2018,0,1356879600
0,1,2,2016,0,1356879600
0,1,2,2017,0,1356879600
0,1,2,2018,0,1356879600
0,1,1,2013,0,1356879600
0,1,1,2014,0,1356879600
0,1,1,2015,0,1356879600
0,1,1,2016,0,1356879600
0,1,2,2017,0,1356879600
0,1,2,2018,0,1356879600
0,1,3,2016,0,1356879600
0,1,3,2017,0,1356879600
0,1,3,2018,0,1356879600
1,1,1,2017,0,1357398000
1,1,1,2018,0,1357398000
1,1,3,2013,1,1356879600
1,1,1,2013,0,1363446000
1,1,1,2014,0,1363446000
1,1,1,2015,0,1363446000
0,1,1,2013,1,1386860400
0,1,1,2014,1,1386860400
0,1,2,2014,0,1392649200
0,1,2,2015,0,1392649200
0,1,2,2016,0,1392649200
0,1,2,2017,0,1392649200
0,1,2,2018,0,1392649200
1,1,5,2018,0,1356879600
1,1,2,2015,1,1446303600
1,1,2,2016,1,1446303600
1,1,2,2017,0,1453129200
1,1,2,2018,0,1453129200
0,1,2,2016,0,1455548400
0,1,3,2017,0,1455548400
0,1,3,2018,0,1455548400
1,1,2,2016,1,1473519600
0,1,1,2017,1,1491663600
1,1,3,2018,0,1520175600
0,1,4,2018,0,1537628400
1,1,3,2019,0,1356879600
0,1,2,2019,0,1356879600
1,1,3,2019,0,1520175600
0,1,4,2019,0,1356879600
0,1,4,2019,0,1356879600
0,1,4,2019,0,1356879600
0,1,3,2019,0,1455548400
1,1,3,2019,0,1356879600
0,1,4,2019,0,1537628400
0,1,2,2019,0,1506870000
0,1,2,2019,0,1392649200
0,1,3,2019,0,1356879600
0,1,3,2019,0,1356879600
0,1,3,2019,0,1356879600
1,1,2,2019,0,1453129200
1,1,1,2019,0,1357398000
1,1,4,2019,0,1356879600
1,1,5,2019,0,1356879600
1,1,3,2019,0,1356879600
1,1,3,2019,0,1356879600
0,1,2,2019,0,1472310000
0,1,4,2019,0,1356879600
0,1,2,2019,0,1356879600
0,1,4,2019,0,1356879600
0,1,2,2019,0,1356879600
0,1,4,2019,0,1356879600
1,1,3,2020,1,1356879600
1,1,3,2020,0,1356879600
0,1,3,2020,0,1356879600
0,1,4,2020,0,1356879600
0,1,4,2020,1,1356879600
1,1,3,2020,0,1356879600
0,1,3,2020,0,1356879600
0,1,5,2020,0,1356879600
1,1,3,2020,0,1356879600
0,1,3,2020,0,1356879600
1,1,4,2020,0,1356879600
1,1,3,2020,0,1356879600
0,1,4,2020,0,1356879600
0,1,3,2020,0,1356879600
1,1,3,2020,0,1356879600
1,1,5,2020,0,1356879600
0,1,4,2020,1,1356879600
0,1,2,2020,0,1356879600
0,1,2,2020,0,1581174000
0,1,2,2020,0,1356879600
0,1,4,2020,0,1356879600
1,1,1,2020,0,1357398000
1,1,1,2020,0,1382799600
0,1,2,2020,0,1392649200
0,1,2,2020,0,1472310000
1,1,2,2020,0,1453129200
0,1,3,2020,0,1455548400
0,1,2,2020,0,1506870000
1,1,3,2020,0,1520175600
0,1,4,2020,1,1537628400
0,1,1,2020,0,1600527600
1,2,4,2013,1,1356879600
1,2,4,2014,1,1356879600
1,2,5,2015,1,1356879600
1,2,5,2016,1,1356879600
1,2,3,2018,0,1483887600
0,2,4,2014,0,1356879600
0,2,4,2015,0,1356879600
0,2,4,2016,0,1356879600
0,2,4,2017,0,1356879600
0,2,4,2013,1,1356879600
0,2,4,2014,1,1356879600
0,2,4,2015,1,1356879600
0,2,4,2016,1,1356879600
0,2,3,2013,1,1356879600
0,2,3,2014,1,1356879600
0,2,4,2015,1,1356879600
0,2,4,2016,1,1356879600
1,2,2,2015,0,1356879600
1,2,2,2016,0,1356879600
1,2,2,2017,0,1356879600
1,2,2,2018,0,1356879600
0,2,3,2015,0,1356879600
0,2,3,2016,0,1356879600
0,2,3,2017,0,1356879600
0,2,3,2018,0,1356879600
1,2,3,2015,0,1356879600
1,2,3,2016,0,1356879600
1,2,4,2017,0,1356879600
0,2,2,2014,0,1356879600
0,2,2,2015,0,1356879600
0,2,2,2016,0,1356879600
0,2,2,2017,0,1356879600
1,2,2,2017,0,1356879600
1,2,2,2018,0,1356879600
1,2,4,2013,0,1356879600
1,2,4,2014,0,1356879600
1,2,4,2015,0,1356879600
1,2,4,2016,0,1356879600
1,2,4,2017,0,1356879600
1,2,4,2018,0,1356879600
0,2,4,2013,1,1356879600
0,2,4,2014,1,1356879600
1,2,3,2013,0,1356879600
1,2,3,2014,0,1356879600
1,2,3,2015,0,1356879600
1,2,3,2016,0,1356879600
1,2,3,2017,0,1356879600
1,2,3,2018,0,1356879600
1,2,2,2013,0,1356879600
1,2,2,2014,0,1356879600
1,2,2,2015,0,1356879600
1,2,2,2016,0,1356879600
1,2,3,2017,0,1356879600
1,2,3,2018,0,1356879600
0,2,4,2013,1,1356879600
0,2,4,2014,1,1356879600
0,2,4,2015,1,1356879600
0,2,3,2016,0,1356879600
0,2,3,2017,0,1356879600
0,2,3,2018,0,1356879600
1,2,3,2013,0,1356879600
1,2,3,2014,0,1356879600
1,2,3,2015,0,1356879600
1,2,3,2016,0,1356879600
1,2,3,2017,0,1356879600
0,2,2,2018,0,1356879600
0,2,3,2014,1,1356879600
0,2,3,2015,1,1356879600
0,2,3,2016,1,1356879600
0,2,3,2013,1,1356879600
0,2,3,2014,1,1356879600
0,2,3,2018,0,1445698800
0,2,3,2017,0,1376751600
0,2,3,2018,0,1376751600
1,2,2,2013,0,1368284400
1,2,2,2014,0,1368284400
1,2,2,2015,0,1368284400
1,2,3,2016,0,1368284400
1,2,3,2017,0,1368284400
1,2,3,2018,0,1368284400
0,2,4,2013,0,1369666800
0,2,4,2014,0,1369666800
0,2,4,2015,0,1369666800
0,2,4,2016,0,1369666800
0,2,4,2017,0,1369666800
0,2,4,2018,0,1369666800
0,2,1,2013,1,1379170800
0,2,2,2014,1,1379170800
0,2,2,2013,1,1384182000
0,2,2,2014,1,1384182000
1,2,4,2018,0,1356879600
0,2,3,2014,0,1394895600
0,2,3,2015,0,1394895600
0,2,3,2016,0,1394895600
0,2,3,2017,0,1394895600
0,2,4,2018,0,1356879600
0,2,4,2013,0,1356879600
1,2,3,2018,0,1356879600
0,2,3,2018,0,1394895600
0,2,4,2016,0,1437231600
0,2,4,2017,0,1437231600
0,2,4,2018,0,1437231600
1,2,4,2014,1,1417878000
1,2,4,2015,1,1417878000
1,2,2,2015,1,1428764400
1,2,2,2016,1,1428764400
0,2,2,2015,0,1437231600
0,2,2,2016,0,1437231600
0,2,2,2017,0,1437231600
0,2,2,2018,0,1437231600
0,2,2,2018,0,1459004400
0,2,2,2016,1,1465052400
1,2,3,2017,0,1483887600
0,2,2,2018,0,1506178800
0,2,2,2018,0,1531580400
0,2,3,2019,0,1394895600
1,2,3,2019,0,1368284400
0,2,3,2019,0,1554562800
1,2,4,2019,0,1483887600
0,2,4,2019,0,1567868400
1,2,4,2019,0,1356879600
1,2,2,2019,0,1356879600
1,2,4,2019,0,1356879600
0,2,4,2019,0,1437231600
0,2,2,2019,0,1506178800
0,2,4,2019,0,1369666800
0,2,4,2019,0,1356879600
1,2,3,2019,0,1356879600
1,2,3,2019,0,1356879600
1,2,4,2019,1,1356879600
1,2,4,2019,0,1356879600
1,2,2,2019,0,1356879600
0,2,2,2019,1,1531580400
0,2,1,2019,0,1552143600
0,2,2,2019,1,1459004400
0,2,3,2019,0,1376751600
0,2,3,2019,0,1445698800
0,2,2,2019,0,1356879600
0,2,3,2019,0,1356879600
0,2,3,2019,0,1356879600
0,2,5,2020,0,1356879600
1,2,2,2020,0,1356879600
0,2,3,2020,0,1356879600
1,2,4,2020,1,1356879600
0,2,2,2020,0,1356879600
1,2,2,2020,0,1356879600
1,2,4,2020,0,1356879600
1,2,4,2020,0,1356879600
1,2,3,2020,0,1356879600
0,2,3,2020,0,1356879600
1,2,3,2020,0,1356879600
1,2,4,2020,0,1356879600
0,2,3,2020,0,1445698800
0,2,4,2020,0,1376751600
1,2,3,2020,0,1368284400
0,2,4,2020,0,1369666800
0,2,3,2020,0,1394895600
0,2,4,2020,0,1437231600
0,2,2,2020,0,1459004400
1,2,4,2020,0,1483887600
0,2,2,2020,0,1506178800
0,2,2,2020,0,1531580400
0,2,1,2020,0,1552143600
0,2,3,2020,0,1554562800
0,2,4,2020,0,1567868400
0,2,2,2020,0,1593270000
1,2,3,2020,0,1596898800
1,2,3,2020,0,1607785200
1,3,2,2018,0,1356879600
0,3,2,2015,0,1356879600
0,3,2,2018,0,1356879600
0,3,3,2018,0,1541257200
0,3,3,2013,0,1356879600
0,3,3,2014,0,1356879600
0,3,3,2015,0,1356879600
0,3,3,2016,0,1356879600
0,3,3,2017,0,1356879600
0,3,3,2018,0,1356879600
1,3,3,2013,0,1356879600
1,3,3,2014,0,1356879600
1,3,3,2015,0,1356879600
1,3,3,2016,0,1356879600
1,3,3,2017,0,1356879600
1,3,3,2018,0,1356879600
1,3,4,2013,1,1356879600
1,3,4,2014,1,1356879600
1,3,4,2015,1,1356879600
1,3,4,2016,1,1356879600
1,3,4,2017,1,1356879600
1,3,3,2013,0,1356879600
1,3,3,2014,0,1356879600
1,3,4,2015,0,1356879600
1,3,4,2016,0,1356879600
1,3,4,2017,0,1356879600
1,3,4,2018,0,1356879600
0,3,4,2013,0,1356879600
0,3,4,2014,0,1356879600
0,3,4,2015,0,1356879600
0,3,4,2016,0,1356879600
0,3,4,2017,0,1356879600
0,3,4,2018,0,1356879600
1,3,3,2017,0,1356879600
1,3,3,2018,0,1356879600
0,3,3,2013,1,1356879600
0,3,3,2014,1,1356879600
0,3,4,2015,1,1356879600
0,3,4,2016,1,1356879600
0,3,4,2017,1,1356879600
0,3,4,2018,1,1356879600
0,3,2,2013,0,1356879600
0,3,2,2014,0,1356879600
0,3,2,2015,0,1356879600
0,3,3,2016,0,1356879600
0,3,3,2017,0,1356879600
0,3,3,2018,0,1356879600
0,3,3,2018,0,1356879600
0,3,3,2013,1,1356879600
0,3,3,2014,1,1356879600
0,3,3,2015,1,1356879600
1,3,4,2013,1,1356879600
1,3,4,2014,1,1356879600
1,3,4,2015,1,1356879600
1,3,4,2016,1,1356879600
1,3,4,2017,1,1356879600
1,3,5,2018,1,1356879600
1,3,3,2013,0,1356879600
1,3,3,2014,0,1356879600
1,3,3,2015,0,1356879600
1,3,3,2016,0,1356879600
1,3,3,2017,0,1356879600
1,3,4,2018,0,1356879600
1,3,3,2013,0,1356879600
1,3,3,2014,0,1356879600
1,3,3,2015,0,1356879600
1,3,3,2016,0,1356879600
1,3,3,2017,0,1356879600
1,3,4,2018,0,1356879600
0,3,3,2013,1,1356879600
0,3,3,2014,1,1356879600
0,3,3,2015,1,1356879600
0,3,3,2016,1,1356879600
0,3,3,2017,1,1356879600
0,3,4,2018,1,1356879600
1,3,4,2013,0,1356879600
1,3,4,2014,0,1356879600
1,3,4,2015,0,1356879600
1,3,4,2016,0,1356879600
1,3,4,2017,0,1356879600
1,3,4,2018,0,1356879600
0,3,4,2013,0,1356879600
0,3,4,2014,0,1356879600
0,3,4,2015,0,1356879600
0,3,4,2016,0,1356879600
0,3,4,2017,0,1356879600
0,3,4,2018,0,1356879600
0,3,3,2013,0,1356879600
0,3,4,2014,0,1356879600
0,3,4,2015,0,1356879600
0,3,4,2016,0,1356879600
0,3,4,2017,0,1356879600
0,3,4,2018,0,1356879600
1,3,4,2013,1,1356879600
1,3,5,2014,1,1356879600
1,3,5,2015,1,1356879600
0,3,3,2013,1,1356879600
0,3,3,2014,1,1356879600
0,3,3,2015,1,1356879600
0,3,3,2016,1,1356879600
0,3,4,2017,1,1356879600
0,3,4,2018,1,1356879600
0,3,3,2013,1,1356879600
0,3,3,2014,1,1356879600
0,3,3,2015,1,1356879600
0,3,3,2016,1,1356879600
0,3,3,2017,1,1356879600
0,3,4,2018,1,1356879600
0,3,2,2013,0,1356879600
0,3,2,2014,0,1356879600
0,3,2,2015,0,1356879600
0,3,3,2016,0,1356879600
0,3,3,2017,0,1356879600
0,3,3,2018,0,1356879600
0,3,2,2013,0,1356879600
0,3,2,2014,0,1356879600
0,3,2,2015,0,1356879600
0,3,2,2016,0,1356879600
0,3,2,2017,0,1356879600
0,3,2,2018,0,1356879600
1,3,2,2013,0,1356879600
1,3,3,2014,0,1356879600
1,3,3,2015,0,1356879600
1,3,3,2016,0,1356879600
1,3,3,2017,0,1356879600
1,3,3,2018,0,1356879600
1,3,3,2013,1,1356879600
1,3,3,2014,1,1356879600
0,3,4,2014,1,1356879600
0,3,4,2013,1,1356879600
0,3,4,2015,1,1356879600
0,3,4,2016,1,1356879600
0,3,4,2017,1,1356879600
0,3,5,2018,1,1356879600
1,3,1,2013,0,1356879600
1,3,1,2014,0,1356879600
1,3,1,2015,0,1356879600
1,3,1,2016,0,1356879600
1,3,2,2017,0,1356879600
0,3,2,2014,1,1356879600
0,3,3,2015,1,1356879600
0,3,3,2016,1,1356879600
1,3,3,2017,0,1356879600
1,3,3,2018,0,1356879600
0,3,2,2016,0,1356879600
0,3,2,2017,0,1356879600
0,3,3,2017,0,1380380400
0,3,3,2018,0,1380380400
1,3,4,2014,0,1395586800
1,3,4,2015,0,1395586800
1,3,4,2016,0,1395586800
1,3,4,2017,0,1395586800
1,3,4,2018,0,1395586800
0,3,2,2017,0,1428764400
0,3,2,2018,0,1428764400
1,3,2,2016,0,1458486000
1,3,2,2017,0,1458486000
1,3,2,2018,0,1458486000
1,3,2,2017,0,1496502000
1,3,2,2018,0,1496502000
0,3,4,2018,0,1515337200
1,3,1,2018,0,1521903600
1,3,3,2018,0,1523804400
0,3,2,2018,0,1530025200
0,3,2,2018,0,1537628400
1,3,2,2018,1,1546095600
0,3,3,2018,0,1522594800
1,3,2,2019,0,1560610800
1,3,3,2019,1,1523804400
1,3,4,2019,0,1356879600
0,3,2,2019,1,1530025200
1,3,4,2019,0,1395586800
1,3,4,2019,0,1356879600
1,3,4,2019,0,1356879600
0,3,4,2019,0,1356879600
1,3,2,2019,0,1521903600
1,3,2,2019,0,1458486000
1,3,3,2019,0,1356879600
0,3,4,2019,0,1515337200
0,3,3,2019,0,1380380400
0,3,4,2019,0,1356879600
0,3,2,2019,0,1356879600
0,3,3,2019,0,1356879600
0,3,3,2019,0,1356879600
1,3,2,2019,0,1496502000
1,3,3,2019,0,1356879600
1,3,2,2019,0,1356879600
1,3,3,2019,0,1356879600
1,3,4,2019,0,1356879600
1,3,4,2019,0,1356879600
0,3,3,2019,0,1522594800
0,3,1,2019,0,1555772400
0,3,3,2019,0,1541257200
0,3,2,2019,1,1537628400
0,3,4,2019,0,1512226800
0,3,2,2019,0,1428764400
0,3,2,2019,0,1396105200
0,3,3,2019,0,1356879600
0,3,1,2019,0,1376751600
0,3,4,2019,0,1356879600
0,3,4,2019,0,1356879600
0,3,4,2019,0,1356879600
0,3,2,2019,0,1356879600
0,3,2,2020,0,1356879600
0,3,3,2020,0,1356879600
1,3,3,2020,0,1356879600
1,3,4,2020,0,1356879600
0,3,4,2020,0,1356879600
1,3,4,2020,0,1356879600
0,3,3,2020,0,1356879600
0,3,4,2020,0,1356879600
1,3,4,2020,0,1356879600
1,3,4,2020,0,1356879600
1,3,4,2020,0,1356879600
0,3,5,2020,0,1356879600
0,3,4,2020,1,1356879600
0,3,4,2020,0,1356879600
0,3,3,2020,0,1356879600
0,3,3,2020,0,1356879600
0,3,2,2020,0,1356879600
1,3,3,2020,0,1356879600
1,3,2,2020,0,1356879600
1,3,5,2020,0,1530370800
1,3,3,2020,0,1356879600
0,3,3,2020,0,1380380400
1,3,4,2020,1,1395586800
0,3,2,2020,0,1396105200
1,3,2,2020,1,1458486000
0,3,2,2020,0,1465743600
0,3,4,2020,0,1512226800
1,3,2,2020,0,1496502000
0,3,4,2020,0,1515337200
1,3,2,2020,0,1521903600
1,3,3,2020,0,1523804400
0,3,3,2020,0,1530025200
0,3,2,2020,0,1537628400
0,3,4,2020,0,1541257200
0,3,1,2020,1,1555772400
1,3,3,2020,0,1560610800
0,3,3,2020,0,1522594800
1,3,3,2020,0,1600095600
1,5,1,2019,1,1508598000
1,5,1,2020,0,1508598000
0,5,4,2020,0,1596898800
1,5,2,2020,0,1606575600
1,6,2,2017,0,1381676400
1,6,2,2018,0,1381676400
0,6,2,2014,1,1396105200
0,6,2,2015,1,1396105200
0,6,2,2016,1,1396105200
0,6,2,2017,1,1396105200
0,6,4,2015,0,1421506800
0,6,4,2016,0,1421506800
0,6,4,2017,0,1421506800
0,6,4,2018,0,1421506800
1,6,2,2019,0,1381676400
0,6,4,2019,0,1421506800
1,6,2,2020,0,1381676400
0,6,4,2020,0,1421506800
0,7,4,2015,1,1356879600
0,7,4,2016,1,1356879600
0,7,4,2017,1,1356879600
0,7,4,2013,0,1356879600
0,7,4,2014,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,5,2016,1,1356879600
0,7,5,2017,1,1356879600
0,7,5,2018,1,1356879600
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
1,7,5,2013,1,1356879600
1,7,5,2014,1,1356879600
1,7,5,2015,1,1356879600
1,7,4,2013,1,1356879600
0,7,5,2018,0,1356879600
1,7,4,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,4,2016,1,1356879600
1,7,4,2017,1,1356879600
0,7,2,2013,0,1356879600
0,7,2,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
1,7,5,2013,1,1356879600
1,7,5,2014,1,1356879600
1,7,5,2015,1,1356879600
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,5,2015,0,1356879600
1,7,5,2016,0,1356879600
1,7,5,2017,0,1356879600
1,7,5,2018,0,1356879600
0,7,5,2013,1,1356879600
0,7,5,2014,1,1356879600
1,7,4,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,4,2016,1,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
0,7,5,2013,1,1356879600
1,7,5,2018,0,1356879600
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,4,2018,0,1356879600
1,7,2,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,3,2015,1,1356879600
0,7,3,2014,1,1356879600
0,7,3,2015,1,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,4,2018,0,1356879600
1,7,2,2018,0,1356879600
1,7,5,2013,1,1356879600
1,7,5,2014,1,1356879600
1,7,5,2015,1,1356879600
1,7,3,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
0,7,5,2013,1,1356879600
1,7,4,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,4,2016,1,1356879600
1,7,4,2017,1,1356879600
1,7,4,2018,1,1356879600
0,7,3,2013,1,1356879600
0,7,3,2014,1,1356879600
0,7,3,2015,1,1356879600
0,7,5,2013,0,1356879600
0,7,5,2014,0,1356879600
0,7,5,2016,0,1356879600
0,7,5,2017,0,1356879600
0,7,5,2018,0,1356879600
0,7,5,2015,0,1356879600
1,7,3,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,4,2016,1,1356879600
0,7,4,2014,0,1356879600
0,7,4,2015,0,1356879600
0,7,4,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
0,7,5,2013,1,1356879600
0,7,2,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
1,7,3,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,4,2016,1,1356879600
0,7,4,2018,0,1356879600
0,7,3,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
1,7,4,2013,1,1356879600
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,5,2018,0,1356879600
0,7,4,2013,1,1356879600
0,7,4,2013,1,1356879600
0,7,5,2014,1,1356879600
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,4,2016,1,1356879600
0,7,4,2017,1,1356879600
0,7,4,2018,1,1356879600
1,7,3,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,4,2018,0,1356879600
0,7,2,2013,1,1356879600
0,7,2,2014,1,1356879600
0,7,2,2015,1,1356879600
0,7,2,2016,1,1356879600
0,7,5,2018,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
1,7,3,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,3,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,4,2016,1,1356879600
1,7,4,2017,1,1356879600
1,7,3,2013,0,1374332400
1,7,3,2014,0,1374332400
1,7,3,2015,0,1374332400
1,7,3,2016,0,1374332400
1,7,3,2017,0,1374332400
1,7,3,2018,0,1374332400
1,7,4,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,5,2015,1,1356879600
1,7,5,2016,1,1356879600
0,7,4,2013,0,1356879600
0,7,4,2014,0,1356879600
0,7,4,2015,0,1356879600
0,7,4,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
0,7,5,2013,1,1356879600
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,4,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,5,2016,1,1356879600
0,7,5,2017,1,1356879600
0,7,5,2018,1,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
0,7,3,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
1,7,3,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,3,2015,1,1356879600
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,5,2017,0,1356879600
1,7,5,2018,0,1356879600
0,7,3,2013,1,1356879600
0,7,3,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,4,2016,1,1356879600
0,7,5,2013,1,1356879600
0,7,3,2013,1,1356879600
0,7,3,2014,1,1356879600
0,7,3,2015,1,1356879600
0,7,3,2016,1,1356879600
0,7,3,2017,1,1356879600
1,7,5,2013,0,1356879600
1,7,5,2014,0,1356879600
1,7,5,2015,0,1356879600
1,7,5,2016,0,1356879600
1,7,5,2017,0,1356879600
1,7,5,2018,0,1356879600
0,7,4,2018,1,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,4,2013,0,1356879600
0,7,4,2014,0,1356879600
0,7,4,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,5,2018,0,1356879600
1,7,4,2013,1,1356879600
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,5,2016,1,1356879600
0,7,5,2017,1,1356879600
1,7,4,2013,1,1356879600
1,7,5,2014,1,1356879600
0,7,3,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
1,7,3,2013,1,1356879600
1,7,4,2014,1,1356879600
0,7,5,2013,1,1356879600
0,7,5,2014,1,1356879600
0,7,5,2015,1,1356879600
0,7,5,2016,1,1356879600
0,7,5,2017,1,1356879600
0,7,2,2013,0,1356879600
0,7,2,2014,0,1356879600
0,7,2,2015,0,1356879600
0,7,2,2016,0,1356879600
0,7,2,2017,0,1356879600
0,7,2,2018,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
1,7,3,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,4,2018,0,1356879600
0,7,3,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,3,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,4,2015,0,1356879600
0,7,4,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
1,7,3,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,3,2015,1,1356879600
1,7,4,2016,1,1356879600
1,7,4,2017,1,1356879600
1,7,4,2018,1,1356879600
0,7,3,2016,0,1454166000
0,7,3,2017,0,1454166000
0,7,3,2018,0,1454166000
1,7,4,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,4,2016,1,1356879600
1,7,4,2017,1,1356879600
1,7,3,2018,0,1356879600
0,7,3,2017,1,1485615600
0,7,3,2018,1,1485615600
1,7,4,2013,0,1356879600
